,openmlid,learner,violation,acceptance
1676,843,sklearn.linear_model.RidgeClassifier,"[0.31818182 0.36363636 0.27272727 0.40909091 0.27272727 0.22727273
 0.36363636 0.36363636 0.22727273 0.36363636 0.36363636 0.36363636
 0.45454545 0.45454545 0.45454545 0.40909091 0.36363636 0.31818182
 0.36363636 0.31818182 0.36363636 0.40909091 0.31818182 0.36363636
 0.31818182]","[0.68181818 0.63636364 0.72727273 0.59090909 0.72727273 0.77272727
 0.63636364 0.63636364 0.77272727 0.63636364 0.63636364 0.63636364
 0.54545455 0.54545455 0.54545455 0.59090909 0.63636364 0.68181818
 0.63636364 0.68181818 0.63636364 0.59090909 0.68181818 0.63636364
 0.68181818]"
1677,843,sklearn.linear_model.SGDClassifier,"[0.63636364 0.63636364 0.54545455 0.5        0.54545455 0.63636364
 0.31818182 0.68181818 0.5        0.54545455 0.40909091 0.5
 0.45454545 0.68181818 0.63636364 0.54545455 0.45454545 0.5
 0.54545455 0.59090909 0.5        0.63636364 0.54545455 0.59090909
 0.59090909]","[0.36363636 0.36363636 0.45454545 0.5        0.45454545 0.36363636
 0.63636364 0.31818182 0.5        0.45454545 0.59090909 0.5
 0.54545455 0.31818182 0.36363636 0.45454545 0.54545455 0.45454545
 0.45454545 0.36363636 0.5        0.36363636 0.45454545 0.36363636
 0.40909091]"
1678,843,sklearn.naive_bayes.BernoulliNB,"[0.54545455 0.54545455 0.54545455 0.54545455 0.5        0.5
 0.5        0.45454545 0.45454545 0.59090909 0.40909091 0.36363636
 0.36363636 0.36363636 0.36363636 0.31818182 0.27272727 0.40909091
 0.54545455 0.45454545 0.45454545 0.5        0.5        0.54545455
 0.54545455]","[0.45454545 0.45454545 0.45454545 0.45454545 0.5        0.5
 0.5        0.54545455 0.54545455 0.40909091 0.59090909 0.63636364
 0.63636364 0.63636364 0.63636364 0.68181818 0.72727273 0.59090909
 0.45454545 0.54545455 0.54545455 0.5        0.5        0.45454545
 0.45454545]"
1679,843,sklearn.naive_bayes.MultinomialNB,"[0.36363636 0.36363636 0.45454545 0.45454545 0.5        0.40909091
 0.40909091 0.40909091 0.5        0.5        0.5        0.45454545
 0.5        0.36363636 0.36363636 0.40909091 0.36363636 0.5
 0.5        0.40909091 0.5        0.5        0.63636364 0.59090909
 0.5       ]","[0.63636364 0.63636364 0.54545455 0.54545455 0.5        0.59090909
 0.59090909 0.59090909 0.5        0.5        0.5        0.54545455
 0.5        0.63636364 0.63636364 0.59090909 0.63636364 0.5
 0.5        0.59090909 0.5        0.5        0.36363636 0.40909091
 0.5       ]"
1680,843,sklearn.neighbors.KNeighborsClassifier,"[0.63636364 0.59090909 0.5        0.5        0.5        0.5
 0.54545455 0.45454545 0.54545455 0.5        0.59090909 0.59090909
 0.54545455 0.45454545 0.45454545 0.5        0.5        0.5
 0.54545455 0.45454545 0.45454545 0.54545455 0.45454545 0.63636364
 0.59090909]","[0.36363636 0.40909091 0.5        0.5        0.5        0.5
 0.45454545 0.54545455 0.45454545 0.5        0.40909091 0.40909091
 0.45454545 0.54545455 0.54545455 0.5        0.5        0.5
 0.45454545 0.54545455 0.54545455 0.45454545 0.54545455 0.36363636
 0.40909091]"
1681,843,sklearn.neural_network.MLPClassifier,"[0.36363636 0.5        0.36363636 0.31818182 0.36363636 0.31818182
 0.45454545 0.45454545 0.5        0.36363636 0.45454545 0.45454545
 0.36363636 0.36363636 0.36363636 0.36363636 0.5        0.5
 0.31818182 0.40909091 0.40909091 0.31818182 0.5        0.36363636
 0.45454545]","[0.63636364 0.5        0.63636364 0.68181818 0.63636364 0.68181818
 0.54545455 0.54545455 0.5        0.63636364 0.54545455 0.54545455
 0.63636364 0.54545455 0.63636364 0.63636364 0.5        0.5
 0.68181818 0.59090909 0.59090909 0.63636364 0.5        0.63636364
 0.54545455]"
1682,843,sklearn.tree.DecisionTreeClassifier,"[0.45454545 0.40909091 0.36363636 0.36363636 0.40909091 0.36363636
 0.40909091 0.36363636 0.40909091 0.40909091 0.45454545 0.45454545
 0.45454545 0.40909091 0.45454545 0.54545455 0.45454545 0.40909091
 0.40909091 0.45454545 0.40909091 0.5        0.5        0.40909091
 0.36363636]","[0.54545455 0.59090909 0.63636364 0.63636364 0.59090909 0.63636364
 0.59090909 0.63636364 0.59090909 0.59090909 0.54545455 0.54545455
 0.54545455 0.59090909 0.54545455 0.45454545 0.54545455 0.59090909
 0.59090909 0.54545455 0.59090909 0.5        0.5        0.59090909
 0.63636364]"
1683,843,sklearn.tree.ExtraTreeClassifier,"[0.40909091 0.45454545 0.40909091 0.27272727 0.31818182 0.27272727
 0.40909091 0.36363636 0.36363636 0.5        0.36363636 0.36363636
 0.36363636 0.31818182 0.45454545 0.5        0.36363636 0.36363636
 0.40909091 0.36363636 0.31818182 0.31818182 0.40909091 0.22727273
 0.5       ]","[0.59090909 0.54545455 0.59090909 0.72727273 0.68181818 0.72727273
 0.59090909 0.63636364 0.63636364 0.5        0.63636364 0.63636364
 0.63636364 0.68181818 0.54545455 0.5        0.63636364 0.63636364
 0.59090909 0.63636364 0.68181818 0.68181818 0.59090909 0.77272727
 0.5       ]"
1684,845,SVC_linear,"[0.25       0.41666667 0.5        0.58333333 0.5        0.41666667
 0.33333333 0.41666667 0.41666667 0.41666667 0.33333333 0.5
 0.33333333 0.25       0.5        0.41666667 0.41666667 0.58333333
 0.5        0.25       0.41666667 0.41666667 0.5        0.33333333
 0.33333333]","[0.75       0.58333333 0.5        0.41666667 0.5        0.58333333
 0.66666667 0.58333333 0.58333333 0.58333333 0.66666667 0.5
 0.66666667 0.75       0.5        0.58333333 0.58333333 0.41666667
 0.5        0.75       0.58333333 0.58333333 0.5        0.66666667
 0.66666667]"
1685,845,SVC_poly,"[0.33333333 0.25       0.33333333 0.5        0.5        0.41666667
 0.41666667 0.33333333 0.33333333 0.33333333 0.33333333 0.41666667
 0.25       0.33333333 0.5        0.41666667 0.25       0.5
 0.33333333 0.33333333 0.33333333 0.41666667 0.5        0.33333333
 0.33333333]","[0.66666667 0.75       0.66666667 0.5        0.5        0.58333333
 0.58333333 0.66666667 0.66666667 0.66666667 0.66666667 0.58333333
 0.75       0.66666667 0.5        0.58333333 0.75       0.5
 0.66666667 0.66666667 0.66666667 0.58333333 0.5        0.66666667
 0.66666667]"
1686,845,SVC_rbf,"[0.25       0.25       0.33333333 0.41666667 0.5        0.41666667
 0.5        0.41666667 0.41666667 0.5        0.41666667 0.33333333
 0.25       0.25       0.33333333 0.33333333 0.41666667 0.33333333
 0.33333333 0.33333333 0.41666667 0.33333333 0.5        0.41666667
 0.41666667]","[0.75       0.75       0.66666667 0.58333333 0.5        0.58333333
 0.5        0.58333333 0.58333333 0.5        0.58333333 0.66666667
 0.75       0.75       0.66666667 0.66666667 0.58333333 0.66666667
 0.66666667 0.66666667 0.58333333 0.66666667 0.5        0.58333333
 0.58333333]"
1687,845,SVC_sigmoid,"[0.33333333 0.25       0.5        0.33333333 0.41666667 0.33333333
 0.41666667 0.5        0.41666667 0.5        0.5        0.33333333
 0.25       0.33333333 0.33333333 0.33333333 0.25       0.41666667
 0.33333333 0.33333333 0.33333333 0.33333333 0.5        0.33333333
 0.33333333]","[0.66666667 0.75       0.5        0.66666667 0.58333333 0.66666667
 0.58333333 0.5        0.58333333 0.5        0.5        0.66666667
 0.75       0.66666667 0.66666667 0.66666667 0.75       0.58333333
 0.66666667 0.66666667 0.66666667 0.66666667 0.5        0.66666667
 0.66666667]"
1688,845,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,"[0.33333333 0.41666667 0.5        0.5        0.5        0.5
 0.58333333 0.5        0.5        0.41666667 0.41666667 0.58333333
 0.33333333 0.41666667 0.66666667 0.5        0.66666667 0.41666667
 0.5        0.41666667 0.5        0.41666667 0.41666667 0.5
 0.33333333]","[0.58333333 0.58333333 0.5        0.5        0.5        0.5
 0.41666667 0.5        0.5        0.58333333 0.58333333 0.41666667
 0.66666667 0.58333333 0.33333333 0.5        0.33333333 0.58333333
 0.5        0.58333333 0.5        0.58333333 0.58333333 0.5
 0.66666667]"
1689,845,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,"[0.5        0.33333333 0.5        0.58333333 0.41666667 0.5
 0.58333333 0.58333333 0.58333333 0.5        0.58333333 0.5
 0.5        0.33333333 0.58333333 0.5        0.41666667 0.5
 0.33333333 0.33333333 0.41666667 0.41666667 0.58333333 0.58333333
 0.5       ]","[0.5        0.66666667 0.5        0.41666667 0.58333333 0.5
 0.41666667 0.41666667 0.41666667 0.5        0.41666667 0.5
 0.5        0.66666667 0.41666667 0.5        0.58333333 0.5
 0.66666667 0.66666667 0.58333333 0.58333333 0.41666667 0.41666667
 0.5       ]"
1690,845,sklearn.ensemble.ExtraTreesClassifier,"[0.16666667 0.25       0.33333333 0.41666667 0.5        0.41666667
 0.58333333 0.41666667 0.58333333 0.5        0.41666667 0.41666667
 0.25       0.33333333 0.5        0.33333333 0.33333333 0.41666667
 0.41666667 0.41666667 0.5        0.33333333 0.33333333 0.33333333
 0.33333333]","[0.83333333 0.75       0.66666667 0.58333333 0.5        0.58333333
 0.41666667 0.58333333 0.41666667 0.5        0.58333333 0.58333333
 0.75       0.66666667 0.5        0.66666667 0.66666667 0.58333333
 0.58333333 0.58333333 0.5        0.66666667 0.66666667 0.66666667
 0.66666667]"
1691,845,sklearn.ensemble.GradientBoostingClassifier,"[0.08333333 0.25       0.41666667 0.5        0.58333333 0.5
 0.41666667 0.41666667 0.58333333 0.5        0.5        0.41666667
 0.41666667 0.33333333 0.41666667 0.41666667 0.58333333 0.58333333
 0.33333333 0.41666667 0.58333333 0.41666667 0.41666667 0.41666667
 0.25      ]","[0.91666667 0.75       0.58333333 0.5        0.41666667 0.5
 0.58333333 0.58333333 0.41666667 0.5        0.5        0.58333333
 0.58333333 0.66666667 0.58333333 0.58333333 0.41666667 0.41666667
 0.66666667 0.58333333 0.41666667 0.58333333 0.58333333 0.58333333
 0.75      ]"
1692,845,sklearn.ensemble.RandomForestClassifier,"[0.25       0.33333333 0.33333333 0.5        0.58333333 0.5
 0.5        0.5        0.58333333 0.5        0.5        0.5
 0.25       0.33333333 0.5        0.5        0.5        0.41666667
 0.25       0.33333333 0.33333333 0.5        0.5        0.58333333
 0.25      ]","[0.75       0.66666667 0.66666667 0.5        0.41666667 0.5
 0.5        0.5        0.41666667 0.5        0.5        0.5
 0.75       0.66666667 0.5        0.5        0.5        0.58333333
 0.75       0.66666667 0.66666667 0.5        0.5        0.41666667
 0.75      ]"
1693,845,sklearn.linear_model.LogisticRegression,"[0.16666667 0.33333333 0.33333333 0.41666667 0.41666667 0.33333333
 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.41666667
 0.33333333 0.25       0.5        0.41666667 0.41666667 0.5
 0.25       0.33333333 0.33333333 0.33333333 0.41666667 0.33333333
 0.33333333]","[0.83333333 0.66666667 0.66666667 0.58333333 0.58333333 0.66666667
 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667 0.58333333
 0.66666667 0.75       0.5        0.58333333 0.58333333 0.5
 0.75       0.66666667 0.66666667 0.66666667 0.58333333 0.66666667
 0.66666667]"
1694,845,sklearn.linear_model.PassiveAggressiveClassifier,"[0.41666667 0.41666667 0.5        0.66666667 0.5        0.58333333
 0.41666667 0.58333333 0.41666667 0.33333333 0.41666667 0.58333333
 0.41666667 0.33333333 0.5        0.41666667 0.41666667 0.58333333
 0.66666667 0.33333333 0.41666667 0.25       0.58333333 0.33333333
 0.58333333]","[0.58333333 0.58333333 0.5        0.33333333 0.5        0.41666667
 0.58333333 0.41666667 0.58333333 0.66666667 0.58333333 0.41666667
 0.58333333 0.66666667 0.5        0.58333333 0.58333333 0.41666667
 0.33333333 0.66666667 0.58333333 0.75       0.41666667 0.66666667
 0.41666667]"
1695,845,sklearn.linear_model.Perceptron,"[0.41666667 0.33333333 0.58333333 0.5        0.5        0.58333333
 0.58333333 0.5        0.41666667 0.41666667 0.41666667 0.5
 0.58333333 0.5        0.5        0.41666667 0.41666667 0.5
 0.58333333 0.5        0.5        0.5        0.58333333 0.41666667
 0.33333333]","[0.58333333 0.66666667 0.41666667 0.5        0.5        0.41666667
 0.41666667 0.5        0.58333333 0.58333333 0.58333333 0.5
 0.41666667 0.5        0.5        0.58333333 0.58333333 0.5
 0.41666667 0.5        0.5        0.5        0.41666667 0.58333333
 0.66666667]"
1696,845,sklearn.linear_model.RidgeClassifier,"[0.41666667 0.41666667 0.5        0.5        0.5        0.5
 0.5        0.5        0.5        0.41666667 0.41666667 0.58333333
 0.33333333 0.41666667 0.66666667 0.5        0.66666667 0.41666667
 0.5        0.41666667 0.5        0.41666667 0.41666667 0.5
 0.33333333]","[0.58333333 0.58333333 0.5        0.5        0.5        0.5
 0.5        0.5        0.5        0.58333333 0.58333333 0.41666667
 0.66666667 0.58333333 0.33333333 0.5        0.33333333 0.58333333
 0.5        0.58333333 0.5        0.58333333 0.58333333 0.5
 0.66666667]"
1697,845,sklearn.linear_model.SGDClassifier,"[0.33333333 0.33333333 0.33333333 0.41666667 0.5        0.5
 0.41666667 0.41666667 0.58333333 0.5        0.5        0.33333333
 0.5        0.25       0.41666667 0.58333333 0.41666667 0.41666667
 0.41666667 0.5        0.41666667 0.5        0.58333333 0.33333333
 0.41666667]","[0.66666667 0.66666667 0.66666667 0.58333333 0.5        0.5
 0.58333333 0.58333333 0.41666667 0.5        0.5        0.66666667
 0.5        0.75       0.58333333 0.41666667 0.58333333 0.58333333
 0.58333333 0.5        0.58333333 0.5        0.41666667 0.66666667
 0.58333333]"
1698,845,sklearn.naive_bayes.BernoulliNB,"[0.41666667 0.25       0.41666667 0.41666667 0.5        0.58333333
 0.5        0.58333333 0.58333333 0.58333333 0.5        0.5
 0.5        0.41666667 0.5        0.25       0.5        0.41666667
 0.41666667 0.33333333 0.41666667 0.41666667 0.5        0.5
 0.5       ]","[0.58333333 0.75       0.58333333 0.58333333 0.5        0.41666667
 0.5        0.41666667 0.41666667 0.41666667 0.5        0.5
 0.5        0.58333333 0.5        0.75       0.5        0.58333333
 0.58333333 0.66666667 0.58333333 0.58333333 0.5        0.5
 0.5       ]"
1699,845,sklearn.neighbors.KNeighborsClassifier,"[0.33333333 0.33333333 0.58333333 0.41666667 0.41666667 0.58333333
 0.41666667 0.5        0.33333333 0.33333333 0.5        0.33333333
 0.41666667 0.33333333 0.5        0.25       0.41666667 0.41666667
 0.41666667 0.33333333 0.33333333 0.5        0.41666667 0.5
 0.33333333]","[0.66666667 0.66666667 0.41666667 0.58333333 0.58333333 0.41666667
 0.58333333 0.5        0.66666667 0.66666667 0.5        0.66666667
 0.58333333 0.66666667 0.5        0.75       0.58333333 0.58333333
 0.58333333 0.66666667 0.66666667 0.5        0.58333333 0.5
 0.66666667]"
1700,845,sklearn.neural_network.MLPClassifier,"[0.16666667 0.25       0.5        0.41666667 0.5        0.33333333
 0.33333333 0.41666667 0.41666667 0.58333333 0.41666667 0.33333333
 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
 0.25       0.33333333 0.41666667 0.33333333 0.5        0.5
 0.5       ]","[0.83333333 0.75       0.5        0.58333333 0.5        0.66666667
 0.66666667 0.58333333 0.58333333 0.41666667 0.58333333 0.66666667
 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.75       0.66666667 0.58333333 0.66666667 0.5        0.5
 0.5       ]"
1701,845,sklearn.tree.DecisionTreeClassifier,"[0.33333333 0.25       0.5        0.41666667 0.5        0.25
 0.33333333 0.41666667 0.33333333 0.58333333 0.5        0.33333333
 0.33333333 0.25       0.33333333 0.5        0.66666667 0.41666667
 0.58333333 0.5        0.66666667 0.58333333 0.33333333 0.33333333
 0.25      ]","[0.66666667 0.75       0.5        0.58333333 0.5        0.75
 0.66666667 0.58333333 0.66666667 0.41666667 0.5        0.66666667
 0.66666667 0.75       0.66666667 0.5        0.33333333 0.58333333
 0.41666667 0.5        0.33333333 0.41666667 0.66666667 0.66666667
 0.75      ]"
1702,845,sklearn.tree.ExtraTreeClassifier,"[0.41666667 0.41666667 0.5        0.5        0.66666667 0.58333333
 0.58333333 0.41666667 0.66666667 0.58333333 0.41666667 0.5
 0.5        0.33333333 0.66666667 0.58333333 0.41666667 0.5
 0.5        0.33333333 0.5        0.5        0.58333333 0.41666667
 0.5       ]","[0.58333333 0.58333333 0.5        0.5        0.33333333 0.41666667
 0.41666667 0.58333333 0.33333333 0.41666667 0.58333333 0.5
 0.5        0.66666667 0.33333333 0.41666667 0.58333333 0.5
 0.5        0.66666667 0.5        0.5        0.41666667 0.58333333
 0.5       ]"
1703,846,SVC_linear,"[0.5  0.5  0.5  0.4  0.4  0.5  0.4  0.6  0.5  0.5  0.45 0.5  0.55 0.5
 0.45 0.35 0.45 0.5  0.45 0.5  0.5  0.45 0.5  0.55 0.55]","[0.5  0.5  0.5  0.6  0.6  0.5  0.6  0.4  0.5  0.5  0.55 0.5  0.45 0.5
 0.55 0.65 0.55 0.5  0.55 0.5  0.5  0.55 0.5  0.45 0.45]"
1704,846,SVC_poly,"[0.3  0.25 0.25 0.25 0.2  0.2  0.3  0.35 0.35 0.2  0.3  0.25 0.5  0.3
 0.4  0.45 0.35 0.25 0.4  0.4  0.35 0.4  0.4  0.35 0.3 ]","[0.45 0.45 0.45 0.45 0.2  0.35 0.45 0.5  0.5  0.3  0.5  0.4  0.5  0.45
 0.45 0.55 0.65 0.6  0.5  0.6  0.65 0.55 0.6  0.45 0.45]"
1705,846,SVC_rbf,"[0.2  0.25 0.45 0.5  0.45 0.3  0.35 0.5  0.4  0.4  0.3  0.45 0.4  0.45
 0.4  0.3  0.2  0.2  0.35 0.4  0.3  0.4  0.3  0.5  0.5 ]","[0.5  0.45 0.45 0.5  0.55 0.4  0.5  0.5  0.6  0.6  0.45 0.55 0.6  0.55
 0.6  0.6  0.5  0.65 0.55 0.6  0.65 0.5  0.55 0.5  0.5 ]"
1706,846,SVC_sigmoid,"[0.65 0.55 0.65 0.6  0.55 0.65 0.55 0.6  0.6  0.6  0.45 0.6  0.5  0.55
 0.55 0.55 0.5  0.6  0.6  0.5  0.55 0.55 0.6  0.65 0.55]","[0.35 0.45 0.35 0.4  0.45 0.35 0.45 0.4  0.4  0.4  0.55 0.4  0.5  0.45
 0.45 0.45 0.5  0.4  0.4  0.5  0.45 0.45 0.4  0.35 0.45]"
1707,846,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,"[0.45 0.4  0.35 0.45 0.45 0.35 0.45 0.45 0.35 0.4  0.45 0.5  0.4  0.45
 0.5  0.4  0.25 0.4  0.45 0.4  0.4  0.4  0.35 0.4  0.4 ]","[0.55 0.6  0.65 0.55 0.55 0.65 0.55 0.55 0.65 0.6  0.55 0.5  0.6  0.55
 0.5  0.6  0.75 0.6  0.55 0.6  0.6  0.6  0.65 0.6  0.6 ]"
1708,846,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,"[0.55 0.55 0.5  0.45 0.5  0.45 0.45 0.45 0.45 0.4  0.4  0.4  0.3  0.55
 0.5  0.55 0.35 0.45 0.55 0.45 0.5  0.4  0.6  0.4  0.45]","[0.45 0.45 0.5  0.5  0.5  0.55 0.55 0.55 0.55 0.55 0.6  0.6  0.7  0.45
 0.5  0.45 0.65 0.55 0.45 0.55 0.45 0.6  0.4  0.55 0.5 ]"
1709,846,sklearn.ensemble.ExtraTreesClassifier,"[0.4  0.5  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.5  0.5  0.5  0.5
 0.5  0.45 0.5  0.5  0.45 0.45 0.4  0.4  0.4  0.4  0.4 ]","[0.6  0.5  0.6  0.6  0.6  0.6  0.6  0.6  0.6  0.6  0.5  0.5  0.5  0.5
 0.5  0.55 0.5  0.5  0.55 0.55 0.6  0.6  0.6  0.6  0.6 ]"
1710,846,sklearn.ensemble.GradientBoostingClassifier,"[0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.5  0.5  0.5  0.5
 0.5  0.45 0.5  0.5  0.45 0.45 0.4  0.4  0.4  0.4  0.4 ]","[0.6  0.6  0.6  0.6  0.6  0.6  0.6  0.6  0.6  0.6  0.5  0.5  0.5  0.5
 0.5  0.55 0.5  0.5  0.55 0.55 0.6  0.6  0.6  0.6  0.6 ]"
1711,846,sklearn.ensemble.RandomForestClassifier,"[0.4  0.4  0.45 0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.5  0.5  0.5  0.5
 0.5  0.5  0.5  0.5  0.45 0.45 0.4  0.4  0.4  0.4  0.4 ]","[0.6  0.6  0.55 0.6  0.6  0.6  0.6  0.6  0.6  0.6  0.5  0.5  0.5  0.5
 0.5  0.5  0.5  0.5  0.55 0.55 0.6  0.6  0.6  0.6  0.6 ]"
1712,846,sklearn.linear_model.LogisticRegression,"[0.4  0.4  0.45 0.4  0.5  0.4  0.4  0.45 0.45 0.45 0.5  0.45 0.55 0.45
 0.5  0.35 0.45 0.4  0.45 0.5  0.4  0.4  0.45 0.4  0.4 ]","[0.6  0.6  0.55 0.6  0.5  0.6  0.6  0.55 0.55 0.55 0.5  0.55 0.45 0.55
 0.5  0.65 0.55 0.6  0.55 0.5  0.6  0.6  0.55 0.6  0.6 ]"
1713,846,sklearn.linear_model.PassiveAggressiveClassifier,"[0.5  0.5  0.55 0.35 0.4  0.4  0.4  0.5  0.4  0.35 0.45 0.5  0.45 0.45
 0.4  0.35 0.5  0.45 0.45 0.4  0.35 0.55 0.5  0.45 0.45]","[0.5  0.5  0.45 0.65 0.6  0.6  0.6  0.5  0.6  0.65 0.55 0.5  0.55 0.55
 0.6  0.65 0.5  0.55 0.55 0.6  0.65 0.45 0.5  0.55 0.55]"
1714,846,sklearn.linear_model.Perceptron,"[0.35 0.45 0.3  0.5  0.5  0.5  0.45 0.45 0.45 0.3  0.4  0.5  0.35 0.35
 0.3  0.5  0.35 0.5  0.35 0.2  0.35 0.5  0.55 0.4  0.4 ]","[0.65 0.55 0.7  0.5  0.5  0.5  0.55 0.55 0.55 0.7  0.6  0.5  0.65 0.65
 0.7  0.5  0.65 0.5  0.65 0.8  0.65 0.5  0.45 0.6  0.6 ]"
1715,846,sklearn.linear_model.RidgeClassifier,"[0.35 0.35 0.4  0.4  0.45 0.4  0.4  0.4  0.4  0.4  0.45 0.5  0.5  0.5
 0.5  0.4  0.4  0.4  0.5  0.5  0.4  0.4  0.35 0.4  0.45]","[0.65 0.65 0.6  0.6  0.55 0.6  0.6  0.6  0.6  0.6  0.55 0.5  0.5  0.5
 0.5  0.6  0.6  0.6  0.5  0.5  0.6  0.6  0.65 0.6  0.55]"
1716,846,sklearn.linear_model.SGDClassifier,"[0.45 0.5  0.45 0.4  0.5  0.35 0.4  0.5  0.35 0.5  0.5  0.5  0.5  0.5
 0.55 0.5  0.5  0.5  0.45 0.5  0.5  0.4  0.5  0.45 0.5 ]","[0.55 0.5  0.55 0.6  0.5  0.65 0.6  0.5  0.65 0.5  0.5  0.5  0.5  0.5
 0.45 0.5  0.5  0.5  0.55 0.5  0.5  0.6  0.5  0.55 0.5 ]"
1717,846,sklearn.naive_bayes.BernoulliNB,"[0.4  0.35 0.5  0.3  0.45 0.3  0.35 0.3  0.35 0.35 0.4  0.45 0.35 0.45
 0.5  0.25 0.3  0.35 0.35 0.4  0.4  0.35 0.35 0.4  0.35]","[0.6  0.65 0.5  0.7  0.55 0.7  0.65 0.7  0.65 0.65 0.6  0.55 0.65 0.55
 0.5  0.75 0.7  0.65 0.65 0.6  0.6  0.65 0.65 0.6  0.65]"
1718,846,sklearn.neighbors.KNeighborsClassifier,"[0.35 0.45 0.35 0.4  0.5  0.4  0.4  0.45 0.4  0.4  0.5  0.55 0.45 0.5
 0.5  0.45 0.45 0.4  0.5  0.45 0.45 0.45 0.45 0.4  0.45]","[0.65 0.55 0.65 0.6  0.5  0.6  0.6  0.55 0.6  0.6  0.5  0.45 0.55 0.5
 0.5  0.55 0.55 0.6  0.5  0.55 0.55 0.55 0.55 0.6  0.55]"
1719,846,sklearn.neural_network.MLPClassifier,"[0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.45 0.5  0.4  0.5  0.5  0.5  0.5
 0.5  0.5  0.45 0.5  0.5  0.45 0.45 0.4  0.5  0.4  0.5 ]","[0.6  0.6  0.6  0.6  0.6  0.6  0.6  0.55 0.5  0.6  0.5  0.5  0.5  0.5
 0.5  0.5  0.55 0.5  0.5  0.55 0.55 0.6  0.5  0.6  0.5 ]"
1720,846,sklearn.tree.DecisionTreeClassifier,"[0.5  0.55 0.55 0.55 0.5  0.45 0.45 0.45 0.45 0.45 0.45 0.55 0.55 0.55
 0.55 0.5  0.5  0.55 0.55 0.5  0.45 0.5  0.45 0.45 0.45]","[0.5  0.45 0.45 0.45 0.5  0.55 0.55 0.55 0.55 0.55 0.55 0.45 0.45 0.45
 0.45 0.5  0.5  0.45 0.45 0.5  0.55 0.5  0.55 0.55 0.55]"
1721,846,sklearn.tree.ExtraTreeClassifier,"[0.45 0.5  0.45 0.45 0.4  0.3  0.4  0.45 0.4  0.4  0.4  0.5  0.5  0.5
 0.45 0.45 0.45 0.4  0.5  0.45 0.35 0.45 0.5  0.4  0.45]","[0.55 0.5  0.55 0.55 0.6  0.7  0.6  0.55 0.6  0.6  0.6  0.5  0.5  0.5
 0.55 0.55 0.55 0.6  0.5  0.55 0.65 0.55 0.5  0.6  0.55]"
1722,847,SVC_linear,"[0.33333333 0.38888889 0.33333333 0.33333333 0.33333333 0.5
 0.5        0.38888889 0.33333333 0.44444444 0.55555556 0.5
 0.55555556 0.33333333 0.38888889 0.38888889 0.5        0.5
 0.44444444 0.55555556 0.27777778 0.5        0.38888889 0.5
 0.44444444]","[0.66666667 0.61111111 0.66666667 0.66666667 0.66666667 0.5
 0.5        0.61111111 0.66666667 0.55555556 0.44444444 0.5
 0.44444444 0.66666667 0.61111111 0.61111111 0.5        0.5
 0.55555556 0.44444444 0.72222222 0.5        0.61111111 0.5
 0.55555556]"
1723,847,SVC_poly,"[0.38888889 0.5        0.44444444 0.38888889 0.38888889 0.44444444
 0.38888889 0.33333333 0.33333333 0.44444444 0.33333333 0.5
 0.44444444 0.5        0.55555556 0.5        0.5        0.5
 0.38888889 0.44444444 0.44444444 0.33333333 0.44444444 0.44444444
 0.5       ]","[0.61111111 0.5        0.55555556 0.61111111 0.61111111 0.55555556
 0.61111111 0.66666667 0.66666667 0.55555556 0.66666667 0.5
 0.55555556 0.5        0.44444444 0.5        0.5        0.5
 0.61111111 0.55555556 0.55555556 0.66666667 0.55555556 0.55555556
 0.5       ]"
1724,847,SVC_rbf,"[0.5        0.44444444 0.44444444 0.61111111 0.5        0.44444444
 0.5        0.38888889 0.44444444 0.38888889 0.33333333 0.44444444
 0.44444444 0.44444444 0.5        0.55555556 0.33333333 0.38888889
 0.38888889 0.44444444 0.38888889 0.38888889 0.44444444 0.44444444
 0.5       ]","[0.5        0.55555556 0.55555556 0.38888889 0.5        0.55555556
 0.5        0.61111111 0.55555556 0.61111111 0.66666667 0.55555556
 0.55555556 0.55555556 0.5        0.44444444 0.66666667 0.61111111
 0.61111111 0.55555556 0.61111111 0.61111111 0.55555556 0.55555556
 0.5       ]"
